<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
122_7_900075752_atp8	0.595	Possessing mitochondrial presequence	26(MPP)	0.231	18-22,29-33,33-37,81-85,86-90	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	18-23	-	
123_7_900075752_atp8	0.460	Possessing mitochondrial presequence	44(MPP), 45(Icp55)	0.273	3-7,68-72,71-75,92-96	18-27-low	-	-	-	-	3-8	-	-	-	-	-	-	-	-	-	
124_7_900075752_atp8	0.216	No mitochondrial presequence	21(MPP)	0.286	31-35,35-39,56-60,70-74,73-77,96-100	10-19-high	-	17-22	-	-	-	23-28	-	-	-	22-27	-	-	-	-	
125_7_900075752_atp8	0.147	No mitochondrial presequence	70(MPP)	0.271	46-50,67-71	10-20-high	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
126_7_900075752_atp8	0.712	Possessing mitochondrial presequence	17(MPP)	0.235	5-9,18-22,51-55	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_7_900075752_atp8	0.961	Possessing mitochondrial presequence	55(MPP)	0.273	13-17,29-33,32-36,90-94,94-98	9-18-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	7-12	
128_7_900075752_atp8	0.252	No mitochondrial presequence	41(MPP)	0.268	29-33,35-39,51-55,54-58,58-62,63-67,71-75	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_7_900075752_atp8	0.592	Possessing mitochondrial presequence	32(MPP)	0.250	14-18,30-34,39-43,69-73,79-83,88-92	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_7_900075752_atp8	0.739	Possessing mitochondrial presequence	31(MPP), 32(Icp55)	0.226	60-64	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
131_7_900075752_atp8	0.737	Possessing mitochondrial presequence	41(MPP)	0.244	26-30,43-47,46-50,64-68,80-84,84-88	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_7_900075752_atp8	0.451	Possessing mitochondrial presequence	66(MPP), 74(Oct1)	0.258	19-23,24-28,38-42,70-74,77-81,93-97	16-27-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
133_7_900075752_atp8	0.688	Possessing mitochondrial presequence	22(MPP)	0.227	19-23,40-44,57-61	18-27-high	-	6-11	-	-	19-24	-	22-27	-	-	-	-	-	-	-	
134_7_900075752_atp8	0.228	No mitochondrial presequence	48(MPP), 49(Icp55)	0.250	20-24,31-35,45-49,58-62	16-25-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
135_7_900075752_atp8	0.063	No mitochondrial presequence	65(MPP)	0.277	6-10,50-54	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
136_7_900075752_atp8	0.503	Possessing mitochondrial presequence	16(MPP)	0.188	13-17,79-83,84-88	17-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
137_7_900075752_atp8	0.812	Possessing mitochondrial presequence	36(MPP)	0.250	10-14,22-26	21-30-high	-	5-10	-	-	-	-	-	-	-	-	-	-	-	-	
138_7_900075752_atp8	0.348	No mitochondrial presequence	43(MPP)	0.279	23-27,29-33,83-87,88-92	18-27-high	-	-	-	-	23-28	-	19-24	-	-	-	-	-	-	-	
139_7_900075752_atp8	0.373	No mitochondrial presequence	40(MPP), 41(Icp55)	0.275	7-11,37-41,45-49,49-53	9-18-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
140_7_900075752_atp8	0.643	Possessing mitochondrial presequence	50(MPP)	0.240	4-8,8-12,76-80,81-85	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
141_7_900075752_atp8	0.136	No mitochondrial presequence	23(MPP)	0.217	25-29,68-72,79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_7_900075752_atp8	0.205	No mitochondrial presequence	52(MPP)	0.269	39-43,49-53,54-58	11-20-high	-	-	-	-	-	16-21	-	-	-	-	-	-	-	-	
143_7_900075752_atp8	0.352	No mitochondrial presequence	21(MPP)	0.238	2-6,62-66	2-11-high	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
144_7_900075752_atp8	0.877	Possessing mitochondrial presequence	17(MPP), 18(Icp55)	0.235	28-32,42-46,69-73,85-89	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
145_7_900075752_atp8	0.464	Possessing mitochondrial presequence	36(MPP)	0.278	4-8,8-12,29-33,87-91,92-96	4-13-high	-	-	14-19	-	-	-	-	-	-	-	-	-	-	-	
146_7_900075752_atp8	0.106	No mitochondrial presequence	86(MPP)	0.151	45-49,83-87,88-92	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
147_7_900075752_atp8	0.163	No mitochondrial presequence	82(MPP)	0.244	3-7,32-36,46-50,56-60,59-63,63-67,75-79,87-91	3-12-high	-	17-22	-	-	-	-	-	-	-	-	-	2-7	3-8	-	
148_7_900075752_atp8	0.212	No mitochondrial presequence	57(MPP)	0.263	3-7,13-17,25-29,29-33,38-42,88-92	19-28-high	-	-	4-9	-	3-8	-	-	-	-	-	-	-	-	-	
149_7_900075752_atp8	0.182	No mitochondrial presequence	70(MPP)	0.257	13-17,46-50,86-90	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
150_7_900075752_atp8	0.174	No mitochondrial presequence	38(MPP)	0.263	12-16,16-20,20-24,70-74,85-89,95-99	11-20-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
151_7_900075752_atp8	0.129	No mitochondrial presequence	58(MPP)	0.241	77-81	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
152_7_900075752_atp8	0.263	No mitochondrial presequence	34(MPP)	0.265	31-35,40-44,45-49,53-57,81-85,85-89	19-28-high	-	-	-	-	-	21-26	-	-	-	20-25	-	-	-	-	
153_7_900075752_atp8	0.286	No mitochondrial presequence	28(MPP), 36(Oct1)	0.286	2-6,12-16,38-42,42-46,46-50,49-53,57-61,60-64,70-74,74-78	18-29-high	-	20-25	-	3-8	12-17	-	-	-	-	-	-	-	-	-	
154_7_900075752_atp8	0.312	No mitochondrial presequence	30(MPP)	0.267	27-31,79-83,84-88	2-11-high	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
155_7_900075752_atp8	0.258	No mitochondrial presequence	32(MPP)	0.250	26-30,29-33,53-57	14-23-high	-	-	4-9	-	-	-	14-19	-	-	13-18	-	-	-	-	
156_7_900075752_atp8	0.367	No mitochondrial presequence	14(MPP)	0.214	20-24,27-31,60-64	18-27-high	-	-	21-26	-	20-25	4-9	-	-	-	3-8	-	-	-	-	
157_7_900075752_atp8	0.322	No mitochondrial presequence	32(MPP)	0.250		10-21-high	-	-	15-20	-	-	-	-	-	-	-	-	-	-	-	
158_7_900075752_atp8	0.315	No mitochondrial presequence	33(MPP)	0.242	5-9,31-35	20-29-high	-	-	-	-	-	-	21-26,25-30	-	-	-	-	-	-	24-29	
159_7_900075752_atp8	0.150	No mitochondrial presequence	67(MPP)	0.269	16-20,37-41,49-53,53-57,59-63,64-68	2-12-high	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
160_7_900075752_atp8	0.774	Possessing mitochondrial presequence	23(MPP)	0.261	80-84	17-28-high	-	19-24	-	-	-	-	-	-	-	-	-	-	-	-	
161_7_900075752_atp8	0.865	Possessing mitochondrial presequence	16(MPP), 17(Icp55)	0.250	18-22	16-25-high	-	-	-	-	-	-	13-18	-	-	-	-	-	-	-	
162_7_900075752_atp8	0.498	Possessing mitochondrial presequence	55(MPP)	0.255	2-6,12-16,42-46,53-57,91-95,96-100	16-28-high	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
163_7_900075752_atp8	0.728	Possessing mitochondrial presequence	40(MPP)	0.275	11-15,29-33	17-28-high	-	-	-	-	11-16	-	24-29	-	-	-	-	-	-	-	
164_7_900075752_atp8	0.561	Possessing mitochondrial presequence	54(MPP)	0.259	60-64	16-25-high	-	22-27	-	-	-	9-14	-	-	-	-	-	-	-	8-13	
165_7_900075752_atp8	0.602	Possessing mitochondrial presequence	25(MPP), 26(Icp55)	0.200	22-26,26-30,29-33,87-91,92-96	21-30-high	-	-	-	-	-	-	-	-	-	3-8	-	25-30	-	-	
166_7_900075752_atp8	0.839	Possessing mitochondrial presequence	21(MPP)	0.238	10-14,31-35,80-84,85-89	7-16-high	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
167_7_900075752_atp8	0.221	No mitochondrial presequence	27(MPP)	0.222	7-11,28-32,47-51,58-62	9-18-high	-	-	-	-	-	-	-	-	18-23	-	-	-	-	-	
168_7_900075752_atp8	0.148	No mitochondrial presequence	37(MPP)	0.243	18-22,87-91,92-96	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
169_7_900075752_atp8	0.810	Possessing mitochondrial presequence	36(MPP)	0.222	1-5	1-10-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
170_7_900075752_atp8	0.433	Possessing mitochondrial presequence	45(MPP)	0.267	10-14,18-22,22-26,29-33,32-36,47-51,51-55,95-99	18-29-high	-	-	-	-	-	-	-	-	-	-	-	21-26	18-23	-	
171_7_900075752_atp8	0.662	Possessing mitochondrial presequence	10(MPP), 11(Icp55)	0.200	17-21,32-36,35-39,45-49,53-57,63-67,81-85	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
172_7_900075752_atp8	0.067	No mitochondrial presequence	60(MPP)	0.250	5-9,49-53,75-79,85-89	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
173_7_900075752_atp8	0.073	No mitochondrial presequence	22(MPP)	0.182	19-23,24-28,81-85,86-90	20-29-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
174_7_900075752_atp8	0.095	No mitochondrial presequence	44(MPP)	0.227	80-84,85-89	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
175_7_900075752_atp8	0.200	No mitochondrial presequence	55(MPP)	0.273	37-41,67-71	15-24-high	-	-	-	-	-	-	-	16-21	-	-	-	-	-	15-20	
176_7_900075752_atp8	0.545	Possessing mitochondrial presequence	48(MPP)	0.250	20-24,23-27,36-40,41-45,45-49,56-60,67-71,85-89	1-10-high	-	16-21	-	-	20-25,23-28	14-19	-	-	-	13-18	-	-	-	-	
177_7_900075752_atp8	0.717	Possessing mitochondrial presequence	32(MPP)	0.219	43-47	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
178_7_900075752_atp8	0.752	Possessing mitochondrial presequence	23(MPP)	0.261	34-38,76-80,80-84,86-90	15-24-high	-	-	21-26	-	-	-	-	-	-	-	-	-	-	-	
179_7_900075752_atp8	0.304	No mitochondrial presequence	36(MPP)	0.278	24-28,50-54,55-59	2-11-high	-	-	-	25-30	-	-	-	-	-	-	-	-	-	-	
180_7_900075752_atp8	0.454	Possessing mitochondrial presequence	29(MPP)	0.241	26-30,67-71	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
181_7_900075752_atp8	0.548	Possessing mitochondrial presequence	59(MPP)	0.254	53-57,56-60,60-64,64-68,68-72,82-86,89-93	19-28-high	-	-	-	-	-	-	-	20-25	-	-	-	-	-	19-24	
182_7_900075752_atp8	0.171	No mitochondrial presequence	41(MPP)	0.268	38-42,93-97	4-13-high	-	-	-	-	-	9-14	-	-	-	-	-	-	-	8-13	
183_7_900075752_atp8	0.496	Possessing mitochondrial presequence	38(MPP)	0.237	9-13,31-35,40-44	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_7_900075752_atp8	0.501	Possessing mitochondrial presequence	28(MPP)	0.250	18-22,44-48,90-94,95-99	14-23-high	-	-	-	-	-	-	4-9	-	-	3-8	-	-	-	-	
185_7_900075752_atp8	0.186	No mitochondrial presequence	23(MPP)	0.217	8-12,31-35,39-43,50-54	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_7_900075752_atp8	0.660	Possessing mitochondrial presequence	27(MPP)	0.222	21-25,50-54,85-89	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_7_900075752_atp8	0.804	Possessing mitochondrial presequence	27(MPP)	0.222	60-64,63-67,67-71	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
188_7_900075752_atp8	0.713	Possessing mitochondrial presequence	19(MPP), 27(Oct1)	0.263	8-12,16-20,47-51,64-68,69-73	12-21-high	-	-	-	-	-	-	-	-	-	-	-	15-20	-	-	
189_7_900075752_atp8	0.379	No mitochondrial presequence	25(MPP)	0.240	14-18,55-59,72-76	3-12-high	-	10-15	-	-	-	-	-	-	-	-	-	-	-	-	
190_7_900075752_atp8	0.526	Possessing mitochondrial presequence	31(MPP)	0.226	12-16,15-19,19-23,37-41,45-49,94-98	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_7_900075752_atp8	0.705	Possessing mitochondrial presequence	12(MPP)	0.250	22-26,26-30,44-48,82-86,87-91	14-24-high	-	-	-	23-28	-	14-19	9-14	-	-	8-13,13-18	-	-	-	-	
192_7_900075752_atp8	0.245	No mitochondrial presequence	50(MPP)	0.280	21-25,31-35	13-22-high	-	-	-	-	-	13-18	-	-	-	-	-	-	-	12-17	
193_7_900075752_atp8	0.962	Possessing mitochondrial presequence	45(MPP)	0.244	12-16,22-26,34-38,39-43	17-26-high	-	-	-	-	-	-	-	-	-	-	-	21-26	-	-	
194_7_900075752_atp8	0.628	Possessing mitochondrial presequence	45(MPP)	0.244	12-16,25-29,37-41,47-51,91-95,96-100	14-23-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
195_7_900075752_atp8	0.217	No mitochondrial presequence	15(MPP)	0.200	12-16,15-19,24-28,28-32,34-38,47-51,70-74,74-78,78-82	11-21-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
196_7_900075752_atp8	0.232	No mitochondrial presequence	24(MPP)	0.208	25-29,75-79,80-84	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	-	-	
197_7_900075752_atp8	0.227	No mitochondrial presequence	76(MPP)	0.263	14-18,24-28,27-31,69-73,73-77	12-21-high	-	-	-	-	14-19	-	17-22	-	-	-	-	-	-	-	
198_7_900075752_atp8	0.364	No mitochondrial presequence	87(MPP)	0.149	11-15,22-26,84-88,89-93	15-24-high	-	17-22	-	-	-	-	-	-	-	-	-	-	-	-	
199_7_900075752_atp8	0.265	No mitochondrial presequence	55(MPP)	0.255	10-14,42-46,55-59,68-72,84-88	8-17-high	-	-	-	-	10-15	-	-	-	-	-	-	-	-	-	
200_7_900075752_atp8	0.081	No mitochondrial presequence	51(MPP)	0.235	14-18	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_8_2111686735_atp8	0.003	No mitochondrial presequence	54(MPP)	-0.167	90-94,95-99	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_8_2111686735_atp8	0.006	No mitochondrial presequence	93(MPP)	-0.237		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_8_2111686735_atp8	0.001	No mitochondrial presequence	37(MPP), 38(Icp55)	-0.216		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_8_2111686735_atp8	0.016	No mitochondrial presequence	37(MPP), 38(Icp55)	-0.216	55-59,93-97	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_8_2111686735_atp8	0.001	No mitochondrial presequence	34(MPP)	-0.176		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_8_2111686735_atp8	0.003	No mitochondrial presequence	70(MPP)	-0.229		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_8_2111686735_atp8	0.001	No mitochondrial presequence	48(MPP)	-0.167	83-87,88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
008_8_2111686735_atp8	0.005	No mitochondrial presequence	35(MPP)	-0.171		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_8_2111686735_atp8	0.001	No mitochondrial presequence	42(MPP), 43(Icp55)	-0.214		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_8_2111686735_atp8	0.001	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.231		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_8_2111686735_atp8	0.000	No mitochondrial presequence	11(MPP)	-0.273		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_8_2111686735_atp8	0.016	No mitochondrial presequence	39(MPP)	-0.205	17-21	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
013_8_2111686735_atp8	0.000	No mitochondrial presequence	71(MPP)	-0.211		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
014_8_2111686735_atp8	0.002	No mitochondrial presequence	95(MPP)	-0.179	92-96	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_8_2111686735_atp8	0.003	No mitochondrial presequence	49(MPP)	-0.204	85-89,90-94	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_8_2111686735_atp8	0.006	No mitochondrial presequence	42(MPP)	-0.190	78-82,83-87	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_8_2111686735_atp8	0.003	No mitochondrial presequence	61(MPP)	-0.197		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_8_2111686735_atp8	0.009	No mitochondrial presequence	52(MPP)	-0.154	49-53,87-91,92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_8_2111686735_atp8	0.000	No mitochondrial presequence	27(MPP)	-0.259		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_8_2111686735_atp8	0.000	No mitochondrial presequence	39(MPP)	-0.231		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_8_2111686735_atp8	0.001	No mitochondrial presequence	75(MPP)	-0.240		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
022_8_2111686735_atp8	0.003	No mitochondrial presequence	63(MPP)	-0.190		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_8_2111686735_atp8	0.001	No mitochondrial presequence	87(MPP)	-0.195	84-88	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_8_2111686735_atp8	0.001	No mitochondrial presequence	73(MPP)	-0.219		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_8_2111686735_atp8	0.000	No mitochondrial presequence	42(MPP), 43(Icp55)	-0.190		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_8_2111686735_atp8	0.000	No mitochondrial presequence	69(MPP)	-0.174		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_8_2111686735_atp8	0.000	No mitochondrial presequence	91(MPP)	-0.077	88-92,93-97	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_8_2111686735_atp8	0.003	No mitochondrial presequence	58(MPP)	-0.172	94-98	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_8_2111686735_atp8	0.030	No mitochondrial presequence	39(MPP)	-0.179		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_8_2111686735_atp8	0.018	No mitochondrial presequence	27(MPP)	-0.222		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_8_2111686735_atp8	0.020	No mitochondrial presequence	56(MPP)	-0.196	92-96	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_8_2111686735_atp8	0.003	No mitochondrial presequence	66(MPP)	-0.212		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_8_2111686735_atp8	0.001	No mitochondrial presequence	41(MPP), 42(Icp55)	-0.195	13-17,22-26	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
034_8_2111686735_atp8	0.001	No mitochondrial presequence	63(MPP)	-0.175		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_8_2111686735_atp8	0.003	No mitochondrial presequence	50(MPP)	-0.180	47-51,85-89,90-94	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_8_2111686735_atp8	0.000	No mitochondrial presequence	42(MPP)	-0.190	78-82,83-87	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_8_2111686735_atp8	0.000	No mitochondrial presequence	47(MPP)	-0.213		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_8_2111686735_atp8	0.002	No mitochondrial presequence	40(MPP)	-0.225		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_8_2111686735_atp8	0.005	No mitochondrial presequence	40(MPP)	-0.225		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_8_2111686735_atp8	0.002	No mitochondrial presequence	68(MPP)	-0.176		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_8_2111686735_atp8	0.008	No mitochondrial presequence	88(MPP)	-0.068	85-89,90-94	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_8_2111686735_atp8	0.000	No mitochondrial presequence	37(MPP)	-0.270	80-84,85-89	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_8_2111686735_atp8	0.002	No mitochondrial presequence	35(MPP)	-0.229	50-54,89-93,94-98	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_8_2111686735_atp8	0.008	No mitochondrial presequence	54(MPP)	-0.148	89-93,94-98	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_8_2111686735_atp8	0.000	No mitochondrial presequence	47(MPP)	-0.213	58-62	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_8_2111686735_atp8	0.002	No mitochondrial presequence	76(MPP)	-0.197	57-61,61-65,73-77	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_8_2111686735_atp8	0.004	No mitochondrial presequence	92(MPP)	-0.087	89-93,94-98	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
048_8_2111686735_atp8	0.026	No mitochondrial presequence	41(MPP)	-0.220	16-20	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_8_2111686735_atp8	0.001	No mitochondrial presequence	89(MPP)	-0.236		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_8_2111686735_atp8	0.001	No mitochondrial presequence	57(MPP)	-0.193	54-58,92-96	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_8_2111686735_atp8	0.004	No mitochondrial presequence	86(MPP)	-0.081	83-87,88-92	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_8_2111686735_atp8	0.030	No mitochondrial presequence	70(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_8_2111686735_atp8	0.009	No mitochondrial presequence	91(MPP)	-0.220	88-92	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_8_2111686735_atp8	0.001	No mitochondrial presequence	32(MPP)	-0.219		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_8_2111686735_atp8	0.000	No mitochondrial presequence	39(MPP)	-0.205		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_8_2111686735_atp8	0.003	No mitochondrial presequence	45(MPP)	-0.178	42-46,80-84,85-89	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_8_2111686735_atp8	0.002	No mitochondrial presequence	42(MPP)	-0.238		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_8_2111686735_atp8	0.000	No mitochondrial presequence	73(MPP)	-0.192		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
059_8_2111686735_atp8	0.002	No mitochondrial presequence	9(MPP)	-0.222	95-99	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_8_2111686735_atp8	0.001	No mitochondrial presequence	40(MPP)	-0.200		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_8_2111686735_atp8	0.001	No mitochondrial presequence	63(MPP)	-0.175		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_8_2111686735_atp8	0.003	No mitochondrial presequence	37(MPP)	-0.243		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_8_2111686735_atp8	0.016	No mitochondrial presequence	79(MPP)	-0.089	76-80,81-85	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_8_2111686735_atp8	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_8_2111686735_atp8	0.003	No mitochondrial presequence	40(MPP)	-0.200	82-86,87-91	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_8_2111686735_atp8	0.002	No mitochondrial presequence	36(MPP)	-0.222		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
067_8_2111686735_atp8	0.000	No mitochondrial presequence	66(MPP)	-0.227		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_8_2111686735_atp8	0.012	No mitochondrial presequence	41(MPP)	-0.171	77-81,82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
069_8_2111686735_atp8	0.004	No mitochondrial presequence	60(MPP)	-0.200	95-99	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_8_2111686735_atp8	0.001	No mitochondrial presequence	72(MPP)	-0.208		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
071_8_2111686735_atp8	0.000	No mitochondrial presequence	84(MPP)	-0.202		15-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_8_2111686735_atp8	0.000	No mitochondrial presequence	75(MPP)	-0.227	92-96,96-100	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_8_2111686735_atp8	0.038	No mitochondrial presequence	80(MPP)	-0.163	78-82	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_8_2111686735_atp8	0.000	No mitochondrial presequence	28(MPP)	-0.214		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
075_8_2111686735_atp8	0.002	No mitochondrial presequence	64(MPP)	-0.188		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_8_2111686735_atp8	0.001	No mitochondrial presequence	93(MPP)	-0.086	51-55,90-94,95-99	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
077_8_2111686735_atp8	0.006	No mitochondrial presequence	53(MPP)	-0.170	89-93,94-98	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_8_2111686735_atp8	0.005	No mitochondrial presequence	77(MPP)	-0.221		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_8_2111686735_atp8	0.003	No mitochondrial presequence	47(MPP)	-0.213	79-83	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_8_2111686735_atp8	0.000	No mitochondrial presequence	33(MPP)	-0.212	85-89	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_8_2111686735_atp8	0.002	No mitochondrial presequence	38(MPP)	-0.211		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
