<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
181_7_3108720092_atp9	0.595	Possessing mitochondrial presequence	33(MPP)	0.242	20-24,23-27,58-62	21-30-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
182_7_3108720092_atp9	0.163	No mitochondrial presequence	30(MPP)	0.233	7-11,19-23,22-26,50-54,53-57,68-72	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
183_7_3108720092_atp9	0.106	No mitochondrial presequence	37(MPP)	0.270	54-58	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
184_7_3108720092_atp9	0.190	No mitochondrial presequence	50(MPP)	0.240	12-16,16-20,60-64,64-68,93-97	11-20-high	-	-	-	13-18	-	-	-	-	-	-	-	-	-	-	
185_7_3108720092_atp9	0.388	Possessing mitochondrial presequence	43(MPP)	0.302	29-33,33-37,37-41,49-53,53-57,67-71,71-75	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
186_7_3108720092_atp9	0.335	No mitochondrial presequence	54(MPP), 55(Icp55)	0.241	2-6,51-55,61-65,75-79	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
187_7_3108720092_atp9	0.681	Possessing mitochondrial presequence	29(MPP)	0.241	50-54,53-57,57-61,78-82	14-23-high	-	15-20	-	-	-	-	-	7-12	-	-	-	-	-	6-11	
188_7_3108720092_atp9	0.358	No mitochondrial presequence	7(MPP)	0.143	43-47,55-59,58-62,65-69	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
189_7_3108720092_atp9	0.917	Possessing mitochondrial presequence	28(MPP)	0.214	20-24,28-32,40-44,50-54,60-64,74-78	14-23-high	-	-	-	-	20-25	-	-	-	-	-	-	-	-	-	
190_7_3108720092_atp9	0.138	No mitochondrial presequence	45(MPP)	0.267	83-87,86-90,94-98	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
191_7_3108720092_atp9	0.090	No mitochondrial presequence	27(MPP)	0.222	60-64,65-69,92-96	20-30-high	-	-	-	-	-	-	-	24-29	-	-	-	-	-	-	
192_7_3108720092_atp9	0.362	No mitochondrial presequence	41(MPP)	0.244	38-42,48-52	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_7_3108720092_atp9	0.886	Possessing mitochondrial presequence	42(MPP)	0.286	2-6,21-25,27-31,56-60,73-77,90-94	2-11-high	-	-	-	-	21-26	-	-	5-10	-	-	-	-	-	-	
194_7_3108720092_atp9	0.470	Possessing mitochondrial presequence	75(MPP)	0.253	6-10,11-15,14-18,17-21,55-59,59-63,62-66,82-86	7-18-high	-	-	-	-	14-19,17-22	-	-	-	-	-	-	10-15	-	-	
195_7_3108720092_atp9	0.145	No mitochondrial presequence	29(MPP)	0.241	3-7,67-71	10-19-high	-	-	-	-	-	20-25	-	-	-	19-24	-	-	-	-	
196_7_3108720092_atp9	0.764	Possessing mitochondrial presequence	15(MPP)	0.200	23-27,83-87,91-95	19-29-high	-	-	-	-	23-28	-	-	-	-	-	-	-	-	-	
197_7_3108720092_atp9	0.393	Possessing mitochondrial presequence	64(MPP)	0.250	7-11,40-44,53-57,71-75	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
198_7_3108720092_atp9	0.383	No mitochondrial presequence	23(MPP), 31(Oct1)	0.217	7-11,10-14,54-58,68-72,83-87	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
199_7_3108720092_atp9	0.439	Possessing mitochondrial presequence	16(MPP)	0.250	13-17,16-20,87-91	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
200_7_3108720092_atp9	0.217	No mitochondrial presequence	51(MPP)	0.255	13-17,20-24,23-27,28-32,64-68,68-72,73-77,76-80,81-85	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
001_8_1541759941_atp9	0.003	No mitochondrial presequence	59(MPP)	-0.169	66-70	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_8_1541759941_atp9	0.007	No mitochondrial presequence	68(MPP)	-0.235		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_8_1541759941_atp9	0.000	No mitochondrial presequence	48(MPP)	-0.167	55-59	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_8_1541759941_atp9	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212	91-95	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_8_1541759941_atp9	0.005	No mitochondrial presequence	76(MPP)	-0.197	83-87	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_8_1541759941_atp9	0.005	No mitochondrial presequence	75(MPP)	-0.227		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_8_1541759941_atp9	0.003	No mitochondrial presequence	45(MPP)	-0.178	51-55	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
008_8_1541759941_atp9	0.001	No mitochondrial presequence	55(MPP)	-0.145	60-64	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_8_1541759941_atp9	0.000	No mitochondrial presequence	45(MPP)	-0.200		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_8_1541759941_atp9	0.000	No mitochondrial presequence	37(MPP)	-0.216		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_8_1541759941_atp9	0.008	No mitochondrial presequence	44(MPP)	-0.159	51-55	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_8_1541759941_atp9	0.002	No mitochondrial presequence	68(MPP)	-0.206	65-69,75-79	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
013_8_1541759941_atp9	0.001	No mitochondrial presequence	95(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
014_8_1541759941_atp9	0.027	No mitochondrial presequence	57(MPP)	-0.193	64-68	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_8_1541759941_atp9	0.002	No mitochondrial presequence	52(MPP)	-0.212	58-62	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_8_1541759941_atp9	0.000	No mitochondrial presequence	70(MPP)	-0.186	75-79	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_8_1541759941_atp9	0.008	No mitochondrial presequence	77(MPP)	-0.208	84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_8_1541759941_atp9	0.005	No mitochondrial presequence	75(MPP)	-0.213	1-5,82-86	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_8_1541759941_atp9	0.005	No mitochondrial presequence	90(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_8_1541759941_atp9	0.001	No mitochondrial presequence	49(MPP)	-0.143	47-51,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_8_1541759941_atp9	0.008	No mitochondrial presequence	81(MPP)	-0.210	78-82,88-92	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
022_8_1541759941_atp9	0.004	No mitochondrial presequence	39(MPP)	-0.231	64-68,73-77	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_8_1541759941_atp9	0.003	No mitochondrial presequence	86(MPP)	-0.209	83-87,92-96	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_8_1541759941_atp9	0.003	No mitochondrial presequence	39(MPP)	-0.205	50-54	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_8_1541759941_atp9	0.005	No mitochondrial presequence	45(MPP)	-0.156	52-56	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_8_1541759941_atp9	0.001	No mitochondrial presequence	10(MPP)	-0.200	17-21	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_8_1541759941_atp9	0.006	No mitochondrial presequence	10(MPP)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_8_1541759941_atp9	0.002	No mitochondrial presequence	85(MPP)	-0.212	91-95	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_8_1541759941_atp9	0.006	No mitochondrial presequence	35(MPP)	-0.229		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_8_1541759941_atp9	0.008	No mitochondrial presequence	40(MPP)	-0.200		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_8_1541759941_atp9	0.000	No mitochondrial presequence	34(MPP)	-0.206	38-42,70-74,80-84	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_8_1541759941_atp9	0.001	No mitochondrial presequence	87(MPP)	-0.218	94-98	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_8_1541759941_atp9	0.009	No mitochondrial presequence	55(MPP)	-0.182	62-66	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
034_8_1541759941_atp9	0.000	No mitochondrial presequence	47(MPP)	-0.170	53-57	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_8_1541759941_atp9	0.001	No mitochondrial presequence	76(MPP)	-0.211	73-77,82-86	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_8_1541759941_atp9	0.003	No mitochondrial presequence	43(MPP)	-0.209		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_8_1541759941_atp9	0.000	No mitochondrial presequence	18(MPP)	-0.278		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_8_1541759941_atp9	0.001	No mitochondrial presequence	43(MPP)	-0.209		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_8_1541759941_atp9	0.003	No mitochondrial presequence	53(MPP)	-0.189	60-64	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_8_1541759941_atp9	0.000	No mitochondrial presequence	35(MPP)	-0.200	90-94	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_8_1541759941_atp9	0.017	No mitochondrial presequence	88(MPP)	-0.205	95-99	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_8_1541759941_atp9	0.002	No mitochondrial presequence	55(MPP)	-0.182	61-65	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_8_1541759941_atp9	0.006	No mitochondrial presequence	55(MPP)	-0.200	52-56,61-65	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_8_1541759941_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.224	96-100	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_8_1541759941_atp9	0.003	No mitochondrial presequence	43(MPP)	-0.209		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_8_1541759941_atp9	0.010	No mitochondrial presequence	87(MPP)	-0.218	94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_8_1541759941_atp9	0.021	No mitochondrial presequence	44(MPP)	-0.182	41-45,50-54	15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
048_8_1541759941_atp9	0.003	No mitochondrial presequence	53(MPP)	-0.170	51-55,60-64	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_8_1541759941_atp9	0.002	No mitochondrial presequence	50(MPP)	-0.160	56-60	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_8_1541759941_atp9	0.004	No mitochondrial presequence	35(MPP)	-0.229	89-93	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_8_1541759941_atp9	0.000	No mitochondrial presequence	68(MPP)	-0.235		11-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_8_1541759941_atp9	0.001	No mitochondrial presequence	90(MPP)	-0.200	88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_8_1541759941_atp9	0.000	No mitochondrial presequence	77(MPP)	-0.234		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_8_1541759941_atp9	0.001	No mitochondrial presequence	69(MPP)	-0.188	5-9	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_8_1541759941_atp9	0.006	No mitochondrial presequence	81(MPP)	-0.210	74-78,78-82,88-92	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_8_1541759941_atp9	0.018	No mitochondrial presequence	45(MPP)	-0.156	42-46,52-56	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_8_1541759941_atp9	0.002	No mitochondrial presequence	85(MPP)	-0.224	7-11,35-39,43-47,92-96	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_8_1541759941_atp9	0.000	No mitochondrial presequence	35(MPP)	-0.229	70-74	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
059_8_1541759941_atp9	0.000	No mitochondrial presequence	39(MPP)	-0.205	95-99	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_8_1541759941_atp9	0.002	No mitochondrial presequence	36(MPP)	-0.222	65-69,74-78	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_8_1541759941_atp9	0.005	No mitochondrial presequence	43(MPP)	-0.209		7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_8_1541759941_atp9	0.010	No mitochondrial presequence	75(MPP)	-0.227	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_8_1541759941_atp9	0.001	No mitochondrial presequence	51(MPP)	-0.176	58-62	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_8_1541759941_atp9	0.005	No mitochondrial presequence	81(MPP)	-0.198	78-82,87-91	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_8_1541759941_atp9	0.000	No mitochondrial presequence	59(MPP)	-0.169	56-60,66-70	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_8_1541759941_atp9	0.005	No mitochondrial presequence	54(MPP)	-0.185	60-64	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
067_8_1541759941_atp9	0.005	No mitochondrial presequence	47(MPP)	-0.191	93-97	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_8_1541759941_atp9	0.001	No mitochondrial presequence	35(MPP)	-0.171		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
069_8_1541759941_atp9	0.000	No mitochondrial presequence	66(MPP)	-0.227		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_8_1541759941_atp9	0.004	No mitochondrial presequence	75(MPP)	-0.200	22-26	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
071_8_1541759941_atp9	0.015	No mitochondrial presequence	40(MPP)	-0.225		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_8_1541759941_atp9	0.001	No mitochondrial presequence	91(MPP)	-0.209		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_8_1541759941_atp9	0.001	No mitochondrial presequence	47(MPP)	-0.213		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_8_1541759941_atp9	0.001	No mitochondrial presequence	76(MPP)	-0.197	82-86	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
075_8_1541759941_atp9	0.003	No mitochondrial presequence	63(MPP)	-0.175	70-74	14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_8_1541759941_atp9	0.000	No mitochondrial presequence	84(MPP)	-0.202	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
077_8_1541759941_atp9	0.001	No mitochondrial presequence	36(MPP)	-0.222	79-83	14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_8_1541759941_atp9	0.003	No mitochondrial presequence	64(MPP)	-0.234		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_8_1541759941_atp9	0.003	No mitochondrial presequence	48(MPP)	-0.167	54-58	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_8_1541759941_atp9	0.006	No mitochondrial presequence	46(MPP)	-0.174	52-56	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_8_1541759941_atp9	0.000	No mitochondrial presequence	40(MPP)	-0.175	37-41,46-50	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_8_1541759941_atp9	0.013	No mitochondrial presequence	95(MPP)	-0.189		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_8_1541759941_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.224		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_8_1541759941_atp9	0.003	No mitochondrial presequence	90(MPP)	-0.211	46-50	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_8_1541759941_atp9	0.000	No mitochondrial presequence	78(MPP)	-0.179	25-29,84-88	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_8_1541759941_atp9	0.004	No mitochondrial presequence	34(MPP)	-0.235	73-77,83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_8_1541759941_atp9	0.001	No mitochondrial presequence	35(MPP)	-0.200		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
088_8_1541759941_atp9	0.016	No mitochondrial presequence	39(MPP)	-0.205		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
089_8_1541759941_atp9	0.011	No mitochondrial presequence	45(MPP)	-0.156	5-9,52-56	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_8_1541759941_atp9	0.000	No mitochondrial presequence	84(MPP)	-0.202	82-86,91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_8_1541759941_atp9	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
092_8_1541759941_atp9	0.000	No mitochondrial presequence	64(MPP)	-0.203		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
093_8_1541759941_atp9	0.008	No mitochondrial presequence	44(MPP)	-0.205		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_8_1541759941_atp9	0.000	No mitochondrial presequence	79(MPP)	-0.203	76-80,85-89	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
095_8_1541759941_atp9	0.006	No mitochondrial presequence	45(MPP)	-0.200	52-56	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_8_1541759941_atp9	0.000	No mitochondrial presequence	44(MPP)	-0.159	51-55	10-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_8_1541759941_atp9	0.000	No mitochondrial presequence	70(MPP)	-0.214		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
098_8_1541759941_atp9	0.001	No mitochondrial presequence	88(MPP)	-0.205	95-99	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_8_1541759941_atp9	0.002	No mitochondrial presequence	51(MPP)	-0.196	58-62	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
100_8_1541759941_atp9	0.000	No mitochondrial presequence	41(MPP)	-0.195		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_8_1541759941_atp9	0.000	No mitochondrial presequence	86(MPP)	-0.209	93-97	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_8_1541759941_atp9	0.000	No mitochondrial presequence	91(MPP)	-0.198		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_8_1541759941_atp9	0.000	No mitochondrial presequence	59(MPP)	-0.186	56-60,66-70	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_8_1541759941_atp9	0.001	No mitochondrial presequence	92(MPP)	-0.207		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
105_8_1541759941_atp9	0.001	No mitochondrial presequence	82(MPP)	-0.195	79-83,88-92	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_8_1541759941_atp9	0.001	No mitochondrial presequence	58(MPP)	-0.190	64-68	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_8_1541759941_atp9	0.001	No mitochondrial presequence	44(MPP)	-0.227		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_8_1541759941_atp9	0.016	No mitochondrial presequence	92(MPP)	-0.239		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_8_1541759941_atp9	0.007	No mitochondrial presequence	68(MPP)	-0.191	74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_8_1541759941_atp9	0.023	No mitochondrial presequence	60(MPP)	-0.167	58-62,67-71	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
111_8_1541759941_atp9	0.035	No mitochondrial presequence	70(MPP)	-0.200	77-81	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_8_1541759941_atp9	0.006	No mitochondrial presequence	61(MPP)	-0.213	25-29,68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_8_1541759941_atp9	0.002	No mitochondrial presequence	57(MPP)	-0.193	16-20,54-58,64-68	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
114_8_1541759941_atp9	0.002	No mitochondrial presequence	17(MPP)	-0.294	20-24	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_8_1541759941_atp9	0.006	No mitochondrial presequence	60(MPP)	-0.183	57-61,66-70	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_8_1541759941_atp9	0.005	No mitochondrial presequence	86(MPP)	-0.209	92-96	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_8_1541759941_atp9	0.000	No mitochondrial presequence	17(MPP)	-0.176		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
118_8_1541759941_atp9	0.000	No mitochondrial presequence	88(MPP)	-0.205	46-50,94-98	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
119_8_1541759941_atp9	0.005	No mitochondrial presequence	62(MPP)	-0.194	69-73	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_8_1541759941_atp9	0.001	No mitochondrial presequence	10(MPP)	-0.200		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
121_8_1541759941_atp9	0.002	No mitochondrial presequence	92(MPP)	-0.185	89-93	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_8_1541759941_atp9	0.011	No mitochondrial presequence	77(MPP)	-0.195	75-79,84-88	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
123_8_1541759941_atp9	0.000	No mitochondrial presequence	58(MPP)	-0.190	64-68	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_8_1541759941_atp9	0.004	No mitochondrial presequence	89(MPP)	-0.213	86-90,96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_8_1541759941_atp9	0.002	No mitochondrial presequence	59(MPP)	-0.203	66-70	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
126_8_1541759941_atp9	0.000	No mitochondrial presequence	88(MPP)	-0.193	58-62,93-97	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_8_1541759941_atp9	0.003	No mitochondrial presequence	34(MPP)	-0.206	39-43	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_8_1541759941_atp9	0.002	No mitochondrial presequence	19(MPP)	-0.211	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_8_1541759941_atp9	0.005	No mitochondrial presequence	52(MPP)	-0.192	19-23,59-63	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_8_1541759941_atp9	0.000	No mitochondrial presequence	47(MPP)	-0.170	44-48,54-58	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
131_8_1541759941_atp9	0.000	No mitochondrial presequence	71(MPP)	-0.225	78-82	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_8_1541759941_atp9	0.002	No mitochondrial presequence	38(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
133_8_1541759941_atp9	0.005	No mitochondrial presequence	51(MPP)	-0.176	49-53,58-62	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
134_8_1541759941_atp9	0.002	No mitochondrial presequence	34(MPP)	-0.176		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
135_8_1541759941_atp9	0.004	No mitochondrial presequence	76(MPP)	-0.224		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
136_8_1541759941_atp9	0.004	No mitochondrial presequence	41(MPP)	-0.146	46-50	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
137_8_1541759941_atp9	0.014	No mitochondrial presequence	50(MPP)	-0.160	47-51,57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
138_8_1541759941_atp9	0.000	No mitochondrial presequence	19(MPP)	-0.211		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
139_8_1541759941_atp9	0.001	No mitochondrial presequence	13(MPP)	-0.231		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
140_8_1541759941_atp9	0.016	No mitochondrial presequence	75(MPP)	-0.200	72-76,82-86	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
141_8_1541759941_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.174	53-57	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_8_1541759941_atp9	0.000	No mitochondrial presequence	40(MPP)	-0.225	72-76	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
143_8_1541759941_atp9	0.002	No mitochondrial presequence	70(MPP)	-0.229		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
144_8_1541759941_atp9	0.000	No mitochondrial presequence	81(MPP)	-0.210	78-82,87-91	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
145_8_1541759941_atp9	0.009	No mitochondrial presequence	23(MPP)	-0.261	11-15	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
146_8_1541759941_atp9	0.001	No mitochondrial presequence	39(MPP)	-0.231		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
147_8_1541759941_atp9	0.003	No mitochondrial presequence	86(MPP)	-0.209	92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
148_8_1541759941_atp9	0.001	No mitochondrial presequence	91(MPP)	-0.198		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
149_8_1541759941_atp9	0.002	No mitochondrial presequence	55(MPP)	-0.200	52-56,62-66	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
150_8_1541759941_atp9	0.006	No mitochondrial presequence	34(MPP)	-0.206	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
