<pre>Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
188_7_3995868438_atp9	0.741	Possessing mitochondrial presequence	52(MPP), 53(Icp55)	0.269	7-11,10-14,34-38	19-28-high	-	-	-	-	7-12	-	20-25	-	-	-	-	-	-	-	
189_7_3995868438_atp9	0.332	No mitochondrial presequence	35(MPP)	0.257	12-16,16-20,20-24,33-37,88-92,96-100	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
190_7_3995868438_atp9	0.196	No mitochondrial presequence	19(MPP)	0.211	30-34,56-60	4-13-high	-	24-29	-	-	-	13-18	-	-	-	-	-	-	-	-	
191_7_3995868438_atp9	0.417	Possessing mitochondrial presequence	44(MPP)	0.273	28-32,41-45,50-54,65-69,74-78	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
192_7_3995868438_atp9	0.662	Possessing mitochondrial presequence	21(MPP)	0.238	18-22,93-97	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
193_7_3995868438_atp9	0.129	No mitochondrial presequence	65(MPP)	0.246	14-18,58-62,62-66,71-75,84-88,93-97	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
194_7_3995868438_atp9	0.600	Possessing mitochondrial presequence	42(MPP)	0.238	51-55,59-63,67-71,77-81	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
195_7_3995868438_atp9	0.524	Possessing mitochondrial presequence	24(MPP)	0.250	34-38,43-47,77-81	11-21-high	-	-	-	-	-	11-16	-	-	-	10-15	-	-	-	-	
196_7_3995868438_atp9	0.756	Possessing mitochondrial presequence	30(MPP)	0.233	4-8,10-14,71-75,94-98	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	10-15	-	
197_7_3995868438_atp9	0.507	Possessing mitochondrial presequence	62(MPP)	0.242	7-11,45-49,54-58,69-73	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-	
198_7_3995868438_atp9	0.503	Possessing mitochondrial presequence	68(MPP)	0.265	51-55,75-79	4-13-high	-	-	-	3-8	-	-	-	-	-	-	-	-	-	-	
199_7_3995868438_atp9	0.412	Possessing mitochondrial presequence	59(MPP), 60(Icp55)	0.254	31-35,51-55,60-64,80-84	16-25-high	-	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	
200_7_3995868438_atp9	0.811	Possessing mitochondrial presequence	77(MPP)	0.247	20-24,29-33,84-88	1-10-high	-	-	-	17-22	-	-	4-9	-	-	-	-	-	-	3-8	
001_8_1136650368_atp9	0.010	No mitochondrial presequence	68(MPP)	-0.221		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
002_8_1136650368_atp9	0.001	No mitochondrial presequence	43(MPP)	-0.233		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
003_8_1136650368_atp9	0.003	No mitochondrial presequence	92(MPP)	-0.207		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
004_8_1136650368_atp9	0.001	No mitochondrial presequence	10(MPP)	-0.100		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
005_8_1136650368_atp9	0.005	No mitochondrial presequence	40(MPP)	-0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
006_8_1136650368_atp9	0.005	No mitochondrial presequence	48(MPP)	-0.167	45-49,54-58	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
007_8_1136650368_atp9	0.003	No mitochondrial presequence	72(MPP)	-0.222		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
008_8_1136650368_atp9	0.008	No mitochondrial presequence	47(MPP)	-0.170	10-14,53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
009_8_1136650368_atp9	0.001	No mitochondrial presequence	38(MPP)	-0.237		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
010_8_1136650368_atp9	0.000	No mitochondrial presequence	39(MPP)	-0.231		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
011_8_1136650368_atp9	0.001	No mitochondrial presequence	37(MPP)	-0.243		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
012_8_1136650368_atp9	0.002	No mitochondrial presequence	72(MPP)	-0.208	79-83	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
013_8_1136650368_atp9	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	-0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
014_8_1136650368_atp9	0.002	No mitochondrial presequence	35(MPP)	-0.200	87-91	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
015_8_1136650368_atp9	0.002	No mitochondrial presequence	35(MPP)	-0.171		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
016_8_1136650368_atp9	0.000	No mitochondrial presequence	35(MPP)	-0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
017_8_1136650368_atp9	0.001	No mitochondrial presequence	77(MPP)	-0.208	74-78,84-88	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
018_8_1136650368_atp9	0.010	No mitochondrial presequence	36(MPP), 37(Icp55)	-0.222	70-74,80-84	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
019_8_1136650368_atp9	0.006	No mitochondrial presequence	42(MPP)	-0.214		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
020_8_1136650368_atp9	0.015	No mitochondrial presequence	56(MPP)	-0.161	63-67	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
021_8_1136650368_atp9	0.001	No mitochondrial presequence	34(MPP)	-0.206	87-91	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
022_8_1136650368_atp9	0.000	No mitochondrial presequence	49(MPP)	-0.184	46-50,56-60	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
023_8_1136650368_atp9	0.010	No mitochondrial presequence	24(MPP)	-0.208		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
024_8_1136650368_atp9	0.003	No mitochondrial presequence	22(MPP)	-0.227		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
025_8_1136650368_atp9	0.000	No mitochondrial presequence	47(MPP)	-0.213		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
026_8_1136650368_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.217	24-28	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
027_8_1136650368_atp9	0.000	No mitochondrial presequence	68(MPP)	-0.176	40-44,75-79	4-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
028_8_1136650368_atp9	0.000	No mitochondrial presequence	36(MPP)	-0.222		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
029_8_1136650368_atp9	0.001	No mitochondrial presequence	71(MPP)	-0.197	68-72,77-81	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
030_8_1136650368_atp9	0.000	No mitochondrial presequence	70(MPP)	-0.186	76-80	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
031_8_1136650368_atp9	0.001	No mitochondrial presequence	81(MPP)	-0.198	78-82,87-91	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
032_8_1136650368_atp9	0.002	No mitochondrial presequence	46(MPP)	-0.217	21-25	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
033_8_1136650368_atp9	0.002	No mitochondrial presequence	72(MPP)	-0.194	78-82	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
034_8_1136650368_atp9	0.001	No mitochondrial presequence	10(MPP)	-0.200		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
035_8_1136650368_atp9	0.000	No mitochondrial presequence	6(MPP)	-0.167		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
036_8_1136650368_atp9	0.020	No mitochondrial presequence	71(MPP)	-0.169	69-73,78-82	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
037_8_1136650368_atp9	0.001	No mitochondrial presequence	64(MPP)	-0.188	61-65,70-74	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
038_8_1136650368_atp9	0.004	No mitochondrial presequence	67(MPP)	-0.194		7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
039_8_1136650368_atp9	0.000	No mitochondrial presequence	64(MPP)	-0.203		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
040_8_1136650368_atp9	0.003	No mitochondrial presequence	52(MPP)	-0.173	15-19,49-53,58-62	11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
041_8_1136650368_atp9	0.000	No mitochondrial presequence	33(MPP)	-0.212		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
042_8_1136650368_atp9	0.004	No mitochondrial presequence	42(MPP)	-0.214	66-70	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
043_8_1136650368_atp9	0.009	No mitochondrial presequence	82(MPP)	-0.207	79-83,89-93	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
044_8_1136650368_atp9	0.000	No mitochondrial presequence	36(MPP)	-0.194	30-34	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
045_8_1136650368_atp9	0.002	No mitochondrial presequence	49(MPP)	-0.143	56-60	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
046_8_1136650368_atp9	0.000	No mitochondrial presequence	69(MPP)	-0.203		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
047_8_1136650368_atp9	0.001	No mitochondrial presequence	42(MPP)	-0.190		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
048_8_1136650368_atp9	0.002	No mitochondrial presequence	73(MPP)	-0.192	54-58	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
049_8_1136650368_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.211	73-77,83-87	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
050_8_1136650368_atp9	0.003	No mitochondrial presequence	69(MPP)	-0.188	76-80	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
051_8_1136650368_atp9	0.000	No mitochondrial presequence	63(MPP)	-0.206		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
052_8_1136650368_atp9	0.002	No mitochondrial presequence	64(MPP)	-0.203	61-65,70-74	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
053_8_1136650368_atp9	0.000	No mitochondrial presequence	61(MPP)	-0.197	67-71	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
054_8_1136650368_atp9	0.001	No mitochondrial presequence	39(MPP)	-0.179	82-86	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
055_8_1136650368_atp9	0.000	No mitochondrial presequence	88(MPP)	-0.205	95-99	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
056_8_1136650368_atp9	0.031	No mitochondrial presequence	66(MPP)	-0.197	40-44,73-77	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
057_8_1136650368_atp9	0.001	No mitochondrial presequence	69(MPP)	-0.174	4-8,67-71,76-80	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
058_8_1136650368_atp9	0.002	No mitochondrial presequence	48(MPP)	-0.167	55-59	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
059_8_1136650368_atp9	0.000	No mitochondrial presequence	7(MPP)	-0.143		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
060_8_1136650368_atp9	0.000	No mitochondrial presequence	45(MPP)	-0.222	57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
061_8_1136650368_atp9	0.001	No mitochondrial presequence	47(MPP)	-0.234		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
062_8_1136650368_atp9	0.000	No mitochondrial presequence	73(MPP)	-0.192	79-83	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
063_8_1136650368_atp9	0.001	No mitochondrial presequence	45(MPP)	-0.200		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
064_8_1136650368_atp9	0.000	No mitochondrial presequence	67(MPP)	-0.224	64-68,73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
065_8_1136650368_atp9	0.001	No mitochondrial presequence	35(MPP)	-0.229		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
066_8_1136650368_atp9	0.001	No mitochondrial presequence	50(MPP)	-0.160	57-61	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
067_8_1136650368_atp9	0.001	No mitochondrial presequence	40(MPP)	-0.200		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
068_8_1136650368_atp9	0.003	No mitochondrial presequence	70(MPP)	-0.214		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
069_8_1136650368_atp9	0.000	No mitochondrial presequence	65(MPP)	-0.185	62-66,71-75	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
070_8_1136650368_atp9	0.007	No mitochondrial presequence	59(MPP)	-0.203	65-69	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
071_8_1136650368_atp9	0.000	No mitochondrial presequence	41(MPP)	-0.220	60-64,70-74	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
072_8_1136650368_atp9	0.001	No mitochondrial presequence	49(MPP)	-0.163	55-59	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
073_8_1136650368_atp9	0.001	No mitochondrial presequence	71(MPP)	-0.211	77-81	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
074_8_1136650368_atp9	0.001	No mitochondrial presequence	84(MPP)	-0.179	91-95	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
075_8_1136650368_atp9	0.000	No mitochondrial presequence	35(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
076_8_1136650368_atp9	0.000	No mitochondrial presequence	72(MPP)	-0.194	79-83	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
077_8_1136650368_atp9	0.002	No mitochondrial presequence	74(MPP)	-0.203	81-85	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
078_8_1136650368_atp9	0.002	No mitochondrial presequence	71(MPP)	-0.183	78-82	9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
079_8_1136650368_atp9	0.005	No mitochondrial presequence	20(MPP)	-0.200		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
080_8_1136650368_atp9	0.002	No mitochondrial presequence	45(MPP)	-0.244	59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
081_8_1136650368_atp9	0.000	No mitochondrial presequence	40(MPP)	-0.225		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
082_8_1136650368_atp9	0.038	No mitochondrial presequence	71(MPP)	-0.183	78-82	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
083_8_1136650368_atp9	0.013	No mitochondrial presequence	43(MPP)	-0.209		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
084_8_1136650368_atp9	0.000	No mitochondrial presequence	33(MPP)	-0.212	88-92	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
085_8_1136650368_atp9	0.009	No mitochondrial presequence	50(MPP)	-0.180	47-51,57-61	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
086_8_1136650368_atp9	0.023	No mitochondrial presequence	45(MPP)	-0.222		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
087_8_1136650368_atp9	0.000	No mitochondrial presequence	64(MPP)	-0.203		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
088_8_1136650368_atp9	0.010	No mitochondrial presequence	63(MPP)	-0.190	60-64,70-74	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
089_8_1136650368_atp9	0.004	No mitochondrial presequence	72(MPP)	-0.222		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
090_8_1136650368_atp9	0.001	No mitochondrial presequence	45(MPP)	-0.244		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
091_8_1136650368_atp9	0.001	No mitochondrial presequence	75(MPP)	-0.200	42-46	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
092_8_1136650368_atp9	0.007	No mitochondrial presequence	61(MPP)	-0.180	21-25,58-62,68-72	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
093_8_1136650368_atp9	0.001	No mitochondrial presequence	66(MPP)	-0.182	63-67,73-77	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
094_8_1136650368_atp9	0.000	No mitochondrial presequence	75(MPP)	-0.213		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
095_8_1136650368_atp9	0.018	No mitochondrial presequence	93(MPP)	-0.194		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
096_8_1136650368_atp9	0.010	No mitochondrial presequence	79(MPP)	-0.190	47-51,86-90	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
097_8_1136650368_atp9	0.001	No mitochondrial presequence	77(MPP)	-0.195	84-88	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
098_8_1136650368_atp9	0.001	No mitochondrial presequence	34(MPP)	-0.235	86-90	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
099_8_1136650368_atp9	0.002	No mitochondrial presequence	33(MPP)	-0.212		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
100_8_1136650368_atp9	0.000	No mitochondrial presequence	93(MPP)	-0.215		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
101_8_1136650368_atp9	0.002	No mitochondrial presequence	68(MPP)	-0.221		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
102_8_1136650368_atp9	0.003	No mitochondrial presequence	45(MPP)	-0.156	51-55	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
103_8_1136650368_atp9	0.001	No mitochondrial presequence	41(MPP), 42(Icp55)	-0.220	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
104_8_1136650368_atp9	0.001	No mitochondrial presequence	39(MPP)	-0.179	79-83	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
105_8_1136650368_atp9	0.000	No mitochondrial presequence	86(MPP)	-0.233	92-96	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
106_8_1136650368_atp9	0.007	No mitochondrial presequence	58(MPP)	-0.172	64-68	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
107_8_1136650368_atp9	0.007	No mitochondrial presequence	46(MPP)	-0.152	52-56	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
108_8_1136650368_atp9	0.003	No mitochondrial presequence	63(MPP)	-0.206	70-74	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
109_8_1136650368_atp9	0.002	No mitochondrial presequence	66(MPP)	-0.197	63-67,73-77	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
110_8_1136650368_atp9	0.000	No mitochondrial presequence	12(MPP)	-0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
111_8_1136650368_atp9	0.008	No mitochondrial presequence	67(MPP)	-0.194	74-78	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
112_8_1136650368_atp9	0.000	No mitochondrial presequence	34(MPP)	-0.176	89-93	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
113_8_1136650368_atp9	0.013	No mitochondrial presequence	35(MPP)	-0.171	77-81	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
114_8_1136650368_atp9	0.003	No mitochondrial presequence	67(MPP)	-0.194	73-77	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
115_8_1136650368_atp9	0.000	No mitochondrial presequence	48(MPP)	-0.167	54-58	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
116_8_1136650368_atp9	0.012	No mitochondrial presequence	70(MPP)	-0.200	67-71,77-81	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
117_8_1136650368_atp9	0.001	No mitochondrial presequence	95(MPP)	-0.179	93-97	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
118_8_1136650368_atp9	0.005	No mitochondrial presequence	76(MPP)	-0.197	83-87	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
119_8_1136650368_atp9	0.002	No mitochondrial presequence	36(MPP)	-0.222	78-82	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
120_8_1136650368_atp9	0.014	No mitochondrial presequence	67(MPP)	-0.179	49-53,74-78	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
121_8_1136650368_atp9	0.002	No mitochondrial presequence	71(MPP)	-0.197		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
122_8_1136650368_atp9	0.002	No mitochondrial presequence	90(MPP)	-0.222	96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
123_8_1136650368_atp9	0.000	No mitochondrial presequence	40(MPP)	-0.225	78-82	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
124_8_1136650368_atp9	0.003	No mitochondrial presequence	77(MPP)	-0.195	74-78,83-87	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
125_8_1136650368_atp9	0.002	No mitochondrial presequence	81(MPP)	-0.185	75-79,78-82,88-92	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
126_8_1136650368_atp9	0.018	No mitochondrial presequence	33(MPP)	-0.212	72-76	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
127_8_1136650368_atp9	0.023	No mitochondrial presequence	74(MPP)	-0.203	67-71,71-75,81-85	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
128_8_1136650368_atp9	0.003	No mitochondrial presequence	33(MPP), 34(Icp55)	-0.212		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
129_8_1136650368_atp9	0.009	No mitochondrial presequence	35(MPP)	-0.200	67-71	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
130_8_1136650368_atp9	0.004	No mitochondrial presequence	38(MPP)	-0.211	77-81	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
131_8_1136650368_atp9	0.001	No mitochondrial presequence	35(MPP)	-0.200		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
132_8_1136650368_atp9	0.001	No mitochondrial presequence	37(MPP)	-0.189		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
133_8_1136650368_atp9	0.001	No mitochondrial presequence	93(MPP)	-0.215	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
134_8_1136650368_atp9	0.001	No mitochondrial presequence	32(MPP)	-0.219		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
135_8_1136650368_atp9	0.003	No mitochondrial presequence	34(MPP)	-0.206	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
136_8_1136650368_atp9	0.000	No mitochondrial presequence	36(MPP)	-0.194		14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
137_8_1136650368_atp9	0.001	No mitochondrial presequence	43(MPP)	-0.209		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
138_8_1136650368_atp9	0.001	No mitochondrial presequence	90(MPP)	-0.222	96-100	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
139_8_1136650368_atp9	0.004	No mitochondrial presequence	82(MPP)	-0.207	79-83,89-93	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
140_8_1136650368_atp9	0.004	No mitochondrial presequence	48(MPP)	-0.167	12-16,45-49,55-59	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
141_8_1136650368_atp9	0.000	No mitochondrial presequence	74(MPP)	-0.230		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
142_8_1136650368_atp9	0.007	No mitochondrial presequence	38(MPP)	-0.211	9-13,82-86,91-95	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
143_8_1136650368_atp9	0.000	No mitochondrial presequence	76(MPP)	-0.197	82-86	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
144_8_1136650368_atp9	0.000	No mitochondrial presequence	39(MPP)	-0.231	93-97	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
145_8_1136650368_atp9	0.000	No mitochondrial presequence	34(MPP)	-0.206	87-91	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
146_8_1136650368_atp9	0.008	No mitochondrial presequence	79(MPP)	-0.190	76-80,86-90	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
147_8_1136650368_atp9	0.000	No mitochondrial presequence	86(MPP)	-0.209	42-46,93-97	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
148_8_1136650368_atp9	0.000	No mitochondrial presequence	79(MPP)	-0.203	77-81,86-90	14-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
149_8_1136650368_atp9	0.009	No mitochondrial presequence	33(MPP)	-0.212	42-46,61-65	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
150_8_1136650368_atp9	0.001	No mitochondrial presequence	79(MPP)	-0.203	86-90	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
151_8_1136650368_atp9	0.000	No mitochondrial presequence	59(MPP)	-0.203	56-60,66-70	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
152_8_1136650368_atp9	0.005	No mitochondrial presequence	74(MPP)	-0.216		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
153_8_1136650368_atp9	0.003	No mitochondrial presequence	72(MPP)	-0.194	69-73,79-83	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
154_8_1136650368_atp9	0.000	No mitochondrial presequence	65(MPP)	-0.215		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
155_8_1136650368_atp9	0.005	No mitochondrial presequence	16(MPP)	-0.188		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
156_8_1136650368_atp9	0.004	No mitochondrial presequence	41(MPP)	-0.220	55-59	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
157_8_1136650368_atp9	0.002	No mitochondrial presequence	57(MPP)	-0.175	63-67	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
158_8_1136650368_atp9	0.009	No mitochondrial presequence	33(MPP)	-0.182	68-72	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
159_8_1136650368_atp9	0.009	No mitochondrial presequence	68(MPP)	-0.176	75-79	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
